environment,scenario,session,device,sub_path,raw_file,raw_relative_path,extracted_csv_relative_path,has_extracted_csv,label_status,label_source,notes
playground,dy_L5,2025.07.30.10.40_2025.07.30.10.44（动态L5）,watch1,,log_mimir_20250730104044.txt,playground/dy_L5/2025.07.30.10.40_2025.07.30.10.44（动态L5）/watch1/log_mimir_20250730104044.txt,playground/dy_L5/2025.07.30.10.40_2025.07.30.10.44（动态L5）/watch1/log_mimir_20250730104044.csv,yes,reviewed,scenario_fallback,
playground,dy_L5,2025.07.30.10.40_2025.07.30.10.44（动态L5）,watch2,,log_mimir_20250730104049.txt,playground/dy_L5/2025.07.30.10.40_2025.07.30.10.44（动态L5）/watch2/log_mimir_20250730104049.txt,playground/dy_L5/2025.07.30.10.40_2025.07.30.10.44（动态L5）/watch2/log_mimir_20250730104049.csv,yes,reviewed,scenario_fallback,
playground,dy_L5,2025.07.30.10.40_2025.07.30.10.44（动态L5）,Xiaomi_23078RKD5C,,gnss_log_2025_07_30_10_40_29.txt,playground/dy_L5/2025.07.30.10.40_2025.07.30.10.44（动态L5）/Xiaomi_23078RKD5C/gnss_log_2025_07_30_10_40_29.txt,playground/dy_L5/2025.07.30.10.40_2025.07.30.10.44（动态L5）/Xiaomi_23078RKD5C/gnss_log_2025_07_30_10_40_29.csv,yes,reviewed,scenario_fallback,
playground,dy_L5,2025.07.30.10.40_2025.07.30.10.44（动态L5）,Xiaomi_MI_8,,gnss_log_2025_07_30_10_40_25.txt,playground/dy_L5/2025.07.30.10.40_2025.07.30.10.44（动态L5）/Xiaomi_MI_8/gnss_log_2025_07_30_10_40_25.txt,playground/dy_L5/2025.07.30.10.40_2025.07.30.10.44（动态L5）/Xiaomi_MI_8/gnss_log_2025_07_30_10_40_25.csv,yes,reviewed,scenario_fallback,
playground,dy_L5,2025.07.30.10.40_2025.07.30.10.44（动态L5）,谷歌pix6,,gnss_log_2025_07_30_10_40_36.txt,playground/dy_L5/2025.07.30.10.40_2025.07.30.10.44（动态L5）/谷歌pix6/gnss_log_2025_07_30_10_40_36.txt,playground/dy_L5/2025.07.30.10.40_2025.07.30.10.44（动态L5）/谷歌pix6/gnss_log_2025_07_30_10_40_36.csv,yes,reviewed,scenario_fallback,
playground,dy_L5,2025.07.30.10.44_2025.07.30.10.49（动态L5）,HUAWEI,,gnss_log_2025_07_30_10_44_29.txt,playground/dy_L5/2025.07.30.10.44_2025.07.30.10.49（动态L5）/HUAWEI/gnss_log_2025_07_30_10_44_29.txt,playground/dy_L5/2025.07.30.10.44_2025.07.30.10.49（动态L5）/HUAWEI/gnss_log_2025_07_30_10_44_29.csv,yes,reviewed,scenario_fallback,
playground,dy_L5,2025.07.30.10.44_2025.07.30.10.49（动态L5）,watch1,,log_mimir_20250730104453.txt,playground/dy_L5/2025.07.30.10.44_2025.07.30.10.49（动态L5）/watch1/log_mimir_20250730104453.txt,playground/dy_L5/2025.07.30.10.44_2025.07.30.10.49（动态L5）/watch1/log_mimir_20250730104453.csv,yes,reviewed,scenario_fallback,
playground,dy_L5,2025.07.30.10.44_2025.07.30.10.49（动态L5）,watch2,,log_mimir_20250730104453.txt,playground/dy_L5/2025.07.30.10.44_2025.07.30.10.49（动态L5）/watch2/log_mimir_20250730104453.txt,playground/dy_L5/2025.07.30.10.44_2025.07.30.10.49（动态L5）/watch2/log_mimir_20250730104453.csv,yes,reviewed,scenario_fallback,
playground,dy_L5,2025.07.30.10.44_2025.07.30.10.49（动态L5）,Xiaomi_23078RKD5C,,gnss_log_2025_07_30_10_44_32.txt,playground/dy_L5/2025.07.30.10.44_2025.07.30.10.49（动态L5）/Xiaomi_23078RKD5C/gnss_log_2025_07_30_10_44_32.txt,playground/dy_L5/2025.07.30.10.44_2025.07.30.10.49（动态L5）/Xiaomi_23078RKD5C/gnss_log_2025_07_30_10_44_32.csv,yes,reviewed,scenario_fallback,
playground,dy_L5,2025.07.30.10.44_2025.07.30.10.49（动态L5）,Xiaomi_MI_8,,gnss_log_2025_07_30_10_44_27.txt,playground/dy_L5/2025.07.30.10.44_2025.07.30.10.49（动态L5）/Xiaomi_MI_8/gnss_log_2025_07_30_10_44_27.txt,playground/dy_L5/2025.07.30.10.44_2025.07.30.10.49（动态L5）/Xiaomi_MI_8/gnss_log_2025_07_30_10_44_27.csv,yes,reviewed,scenario_fallback,
playground,dy_L5,2025.07.30.10.44_2025.07.30.10.49（动态L5）,谷歌pix6,,gnss_log_2025_07_30_10_44_38.txt,playground/dy_L5/2025.07.30.10.44_2025.07.30.10.49（动态L5）/谷歌pix6/gnss_log_2025_07_30_10_44_38.txt,playground/dy_L5/2025.07.30.10.44_2025.07.30.10.49（动态L5）/谷歌pix6/gnss_log_2025_07_30_10_44_38.csv,yes,reviewed,scenario_fallback,
playground,dy_L5,2025.07.30.10.49_2025.07.30.10.52（动态L5）,HUAWEI,,gnss_log_2025_07_30_10_48_59.txt,playground/dy_L5/2025.07.30.10.49_2025.07.30.10.52（动态L5）/HUAWEI/gnss_log_2025_07_30_10_48_59.txt,playground/dy_L5/2025.07.30.10.49_2025.07.30.10.52（动态L5）/HUAWEI/gnss_log_2025_07_30_10_48_59.csv,yes,reviewed,scenario_fallback,
playground,dy_L5,2025.07.30.10.49_2025.07.30.10.52（动态L5）,watch1,,log_mimir_20250730104906.txt,playground/dy_L5/2025.07.30.10.49_2025.07.30.10.52（动态L5）/watch1/log_mimir_20250730104906.txt,playground/dy_L5/2025.07.30.10.49_2025.07.30.10.52（动态L5）/watch1/log_mimir_20250730104906.csv,yes,reviewed,scenario_fallback,
playground,dy_L5,2025.07.30.10.49_2025.07.30.10.52（动态L5）,watch2,,log_mimir_20250730104905.txt,playground/dy_L5/2025.07.30.10.49_2025.07.30.10.52（动态L5）/watch2/log_mimir_20250730104905.txt,playground/dy_L5/2025.07.30.10.49_2025.07.30.10.52（动态L5）/watch2/log_mimir_20250730104905.csv,yes,reviewed,scenario_fallback,
playground,dy_L5,2025.07.30.10.49_2025.07.30.10.52（动态L5）,Xiaomi_23078RKD5C,,gnss_log_2025_07_30_10_48_59.txt,playground/dy_L5/2025.07.30.10.49_2025.07.30.10.52（动态L5）/Xiaomi_23078RKD5C/gnss_log_2025_07_30_10_48_59.txt,playground/dy_L5/2025.07.30.10.49_2025.07.30.10.52（动态L5）/Xiaomi_23078RKD5C/gnss_log_2025_07_30_10_48_59.csv,yes,reviewed,scenario_fallback,
playground,dy_L5,2025.07.30.10.49_2025.07.30.10.52（动态L5）,Xiaomi_MI_8,,gnss_log_2025_07_30_10_49_01.txt,playground/dy_L5/2025.07.30.10.49_2025.07.30.10.52（动态L5）/Xiaomi_MI_8/gnss_log_2025_07_30_10_49_01.txt,playground/dy_L5/2025.07.30.10.49_2025.07.30.10.52（动态L5）/Xiaomi_MI_8/gnss_log_2025_07_30_10_49_01.csv,yes,reviewed,scenario_fallback,
playground,dy_L5,2025.07.30.10.49_2025.07.30.10.52（动态L5）,谷歌pix6,,gnss_log_2025_07_30_10_49_12.txt,playground/dy_L5/2025.07.30.10.49_2025.07.30.10.52（动态L5）/谷歌pix6/gnss_log_2025_07_30_10_49_12.txt,playground/dy_L5/2025.07.30.10.49_2025.07.30.10.52（动态L5）/谷歌pix6/gnss_log_2025_07_30_10_49_12.csv,yes,reviewed,scenario_fallback,
playground,dy_L_15,2025.07.30.08.12_2025.07.30.08.16（动态L1+L5）,HUAWEI,,gnss_log_2025_07_30_08_12_04.txt,playground/dy_L_15/2025.07.30.08.12_2025.07.30.08.16（动态L1+L5）/HUAWEI/gnss_log_2025_07_30_08_12_04.txt,playground/dy_L_15/2025.07.30.08.12_2025.07.30.08.16（动态L1+L5）/HUAWEI/gnss_log_2025_07_30_08_12_04.csv,yes,reviewed,scenario_fallback,
playground,dy_L_15,2025.07.30.08.12_2025.07.30.08.16（动态L1+L5）,watch1,,log_mimir_20250730081219.txt,playground/dy_L_15/2025.07.30.08.12_2025.07.30.08.16（动态L1+L5）/watch1/log_mimir_20250730081219.txt,playground/dy_L_15/2025.07.30.08.12_2025.07.30.08.16（动态L1+L5）/watch1/log_mimir_20250730081219.csv,yes,reviewed,scenario_fallback,
playground,dy_L_15,2025.07.30.08.12_2025.07.30.08.16（动态L1+L5）,watch2,,log_mimir_20250730081218.txt,playground/dy_L_15/2025.07.30.08.12_2025.07.30.08.16（动态L1+L5）/watch2/log_mimir_20250730081218.txt,playground/dy_L_15/2025.07.30.08.12_2025.07.30.08.16（动态L1+L5）/watch2/log_mimir_20250730081218.csv,yes,reviewed,scenario_fallback,
playground,dy_L_15,2025.07.30.08.12_2025.07.30.08.16（动态L1+L5）,Xiaomi_23078RKD5C,,gnss_log_2025_07_30_08_12_07.txt,playground/dy_L_15/2025.07.30.08.12_2025.07.30.08.16（动态L1+L5）/Xiaomi_23078RKD5C/gnss_log_2025_07_30_08_12_07.txt,playground/dy_L_15/2025.07.30.08.12_2025.07.30.08.16（动态L1+L5）/Xiaomi_23078RKD5C/gnss_log_2025_07_30_08_12_07.csv,yes,reviewed,scenario_fallback,
playground,dy_L_15,2025.07.30.08.12_2025.07.30.08.16（动态L1+L5）,Xiaomi_MI_8,,gnss_log_2025_07_30_08_12_02.txt,playground/dy_L_15/2025.07.30.08.12_2025.07.30.08.16（动态L1+L5）/Xiaomi_MI_8/gnss_log_2025_07_30_08_12_02.txt,playground/dy_L_15/2025.07.30.08.12_2025.07.30.08.16（动态L1+L5）/Xiaomi_MI_8/gnss_log_2025_07_30_08_12_02.csv,yes,reviewed,scenario_fallback,
playground,dy_L_15,2025.07.30.08.12_2025.07.30.08.16（动态L1+L5）,谷歌pix6,,gnss_log_2025_07_30_08_12_16.txt,playground/dy_L_15/2025.07.30.08.12_2025.07.30.08.16（动态L1+L5）/谷歌pix6/gnss_log_2025_07_30_08_12_16.txt,playground/dy_L_15/2025.07.30.08.12_2025.07.30.08.16（动态L1+L5）/谷歌pix6/gnss_log_2025_07_30_08_12_16.csv,yes,reviewed,scenario_fallback,
playground,dy_L_15,2025.07.30.08.12_2025.07.30.08.16（动态L1+L5）,谷歌pix6,,gnss_log_2025_07_30_08_17_22.txt,playground/dy_L_15/2025.07.30.08.12_2025.07.30.08.16（动态L1+L5）/谷歌pix6/gnss_log_2025_07_30_08_17_22.txt,playground/dy_L_15/2025.07.30.08.12_2025.07.30.08.16（动态L1+L5）/谷歌pix6/gnss_log_2025_07_30_08_17_22.csv,yes,reviewed,scenario_fallback,
playground,dy_L_15,2025.07.30.08.26_2025.07.30.08.32（动态L1+L5）,HUAWEI,,gnss_log_2025_07_30_08_26_12.txt,playground/dy_L_15/2025.07.30.08.26_2025.07.30.08.32（动态L1+L5）/HUAWEI/gnss_log_2025_07_30_08_26_12.txt,playground/dy_L_15/2025.07.30.08.26_2025.07.30.08.32（动态L1+L5）/HUAWEI/gnss_log_2025_07_30_08_26_12.csv,yes,reviewed,scenario_fallback,
playground,dy_L_15,2025.07.30.08.26_2025.07.30.08.32（动态L1+L5）,watch1,,log_mimir_20250730082622.txt,playground/dy_L_15/2025.07.30.08.26_2025.07.30.08.32（动态L1+L5）/watch1/log_mimir_20250730082622.txt,playground/dy_L_15/2025.07.30.08.26_2025.07.30.08.32（动态L1+L5）/watch1/log_mimir_20250730082622.csv,yes,reviewed,scenario_fallback,
playground,dy_L_15,2025.07.30.08.26_2025.07.30.08.32（动态L1+L5）,watch2,,log_mimir_20250730082622.txt,playground/dy_L_15/2025.07.30.08.26_2025.07.30.08.32（动态L1+L5）/watch2/log_mimir_20250730082622.txt,playground/dy_L_15/2025.07.30.08.26_2025.07.30.08.32（动态L1+L5）/watch2/log_mimir_20250730082622.csv,yes,reviewed,scenario_fallback,
playground,dy_L_15,2025.07.30.08.26_2025.07.30.08.32（动态L1+L5）,Xiaomi_23078RKD5C,,gnss_log_2025_07_30_08_17_11.txt,playground/dy_L_15/2025.07.30.08.26_2025.07.30.08.32（动态L1+L5）/Xiaomi_23078RKD5C/gnss_log_2025_07_30_08_17_11.txt,playground/dy_L_15/2025.07.30.08.26_2025.07.30.08.32（动态L1+L5）/Xiaomi_23078RKD5C/gnss_log_2025_07_30_08_17_11.csv,yes,reviewed,scenario_fallback,
playground,dy_L_15,2025.07.30.08.26_2025.07.30.08.32（动态L1+L5）,Xiaomi_23078RKD5C,,gnss_log_2025_07_30_08_26_13.txt,playground/dy_L_15/2025.07.30.08.26_2025.07.30.08.32（动态L1+L5）/Xiaomi_23078RKD5C/gnss_log_2025_07_30_08_26_13.txt,playground/dy_L_15/2025.07.30.08.26_2025.07.30.08.32（动态L1+L5）/Xiaomi_23078RKD5C/gnss_log_2025_07_30_08_26_13.csv,yes,reviewed,scenario_fallback,
playground,dy_L_15,2025.07.30.08.26_2025.07.30.08.32（动态L1+L5）,Xiaomi_MI_8,,gnss_log_2025_07_30_08_26_09.txt,playground/dy_L_15/2025.07.30.08.26_2025.07.30.08.32（动态L1+L5）/Xiaomi_MI_8/gnss_log_2025_07_30_08_26_09.txt,playground/dy_L_15/2025.07.30.08.26_2025.07.30.08.32（动态L1+L5）/Xiaomi_MI_8/gnss_log_2025_07_30_08_26_09.csv,yes,reviewed,scenario_fallback,
playground,dy_L_15,2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）,HUAWEI,,gnss_log_2025_07_30_08_32_44.txt,playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/HUAWEI/gnss_log_2025_07_30_08_32_44.txt,playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/HUAWEI/gnss_log_2025_07_30_08_32_44.csv,yes,reviewed,scenario_fallback,
playground,dy_L_15,2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）,watch1,,log_mimir_20250730083307.txt,playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/watch1/log_mimir_20250730083307.txt,playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/watch1/log_mimir_20250730083307.csv,yes,reviewed,scenario_fallback,
playground,dy_L_15,2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）,watch2,,log_mimir_20250730083312.txt,playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/watch2/log_mimir_20250730083312.txt,playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/watch2/log_mimir_20250730083312.csv,yes,reviewed,scenario_fallback,
playground,dy_L_15,2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）,Xiaomi_23078RKD5C,,gnss_log_2025_07_30_08_32_51.txt,playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/Xiaomi_23078RKD5C/gnss_log_2025_07_30_08_32_51.txt,playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/Xiaomi_23078RKD5C/gnss_log_2025_07_30_08_32_51.csv,yes,reviewed,scenario_fallback,
playground,dy_L_15,2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）,Xiaomi_MI_8,,gnss_log_2025_07_30_08_32_41.txt,playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/Xiaomi_MI_8/gnss_log_2025_07_30_08_32_41.txt,playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/Xiaomi_MI_8/gnss_log_2025_07_30_08_32_41.csv,yes,reviewed,scenario_fallback,
playground,dy_L_15,2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）,谷歌pix6,,gnss_log_2025_07_30_08_33_00.txt,playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/谷歌pix6/gnss_log_2025_07_30_08_33_00.txt,playground/dy_L_15/2025.07.30.08.33_2025.07.30.08.36（动态L1+L5）/谷歌pix6/gnss_log_2025_07_30_08_33_00.csv,yes,reviewed,scenario_fallback,
playground,st_L1,2025.07.30.08.40_2025.07.30.09.12,Google_pix6,,gnss_log_2025_07_30_08_40_28.txt,playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/Google_pix6/gnss_log_2025_07_30_08_40_28.txt,playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/Google_pix6/gnss_log_2025_07_30_08_40_28.csv,yes,reviewed,scenario_fallback,
playground,st_L1,2025.07.30.08.40_2025.07.30.09.12,Google_pix6,,gnss_log_2025_07_30_09_08_19.txt,playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/Google_pix6/gnss_log_2025_07_30_09_08_19.txt,playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/Google_pix6/gnss_log_2025_07_30_09_08_19.csv,yes,reviewed,scenario_fallback,
playground,st_L1,2025.07.30.08.40_2025.07.30.09.12,HUAWEI,,gnss_log_2025_07_30_08_40_19.txt,playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/HUAWEI/gnss_log_2025_07_30_08_40_19.txt,playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/HUAWEI/gnss_log_2025_07_30_08_40_19.csv,yes,reviewed,scenario_fallback,
playground,st_L1,2025.07.30.08.40_2025.07.30.09.12,watch1,,log_mimir_20250730084029.txt,playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/watch1/log_mimir_20250730084029.txt,playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/watch1/log_mimir_20250730084029.csv,yes,reviewed,scenario_fallback,
playground,st_L1,2025.07.30.08.40_2025.07.30.09.12,watch2,,log_mimir_20250730084030.txt,playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/watch2/log_mimir_20250730084030.txt,playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/watch2/log_mimir_20250730084030.csv,yes,reviewed,scenario_fallback,
playground,st_L1,2025.07.30.08.40_2025.07.30.09.12,Xiaomi_23078RKD5C,,gnss_log_2025_07_30_08_40_19.txt,playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/Xiaomi_23078RKD5C/gnss_log_2025_07_30_08_40_19.txt,playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/Xiaomi_23078RKD5C/gnss_log_2025_07_30_08_40_19.csv,yes,reviewed,scenario_fallback,
playground,st_L1,2025.07.30.08.40_2025.07.30.09.12,Xiaomi_MI_8,,gnss_log_2025_07_30_08_40_17.txt,playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/Xiaomi_MI_8/gnss_log_2025_07_30_08_40_17.txt,playground/st_L1/2025.07.30.08.40_2025.07.30.09.12/Xiaomi_MI_8/gnss_log_2025_07_30_08_40_17.csv,yes,reviewed,scenario_fallback,
playground,st_L5,2025.07.30.09.41_2025.07.30.09.45,Google_pix6,,gnss_log_2025_07_30_09_41_11.txt,playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/Google_pix6/gnss_log_2025_07_30_09_41_11.txt,playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/Google_pix6/gnss_log_2025_07_30_09_41_11.csv,yes,reviewed,scenario_fallback,
playground,st_L5,2025.07.30.09.41_2025.07.30.09.45,HUAWEI,,gnss_log_2025_07_30_09_41_01.txt,playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/HUAWEI/gnss_log_2025_07_30_09_41_01.txt,playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/HUAWEI/gnss_log_2025_07_30_09_41_01.csv,yes,reviewed,scenario_fallback,
playground,st_L5,2025.07.30.09.41_2025.07.30.09.45,watch1,,log_mimir_20250730094120.txt,playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/watch1/log_mimir_20250730094120.txt,playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/watch1/log_mimir_20250730094120.csv,yes,reviewed,scenario_fallback,
playground,st_L5,2025.07.30.09.41_2025.07.30.09.45,watch2,,log_mimir_20250730094127.txt,playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/watch2/log_mimir_20250730094127.txt,playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/watch2/log_mimir_20250730094127.csv,yes,reviewed,scenario_fallback,
playground,st_L5,2025.07.30.09.41_2025.07.30.09.45,Xiaomi_23078RKD5C,,gnss_log_2025_07_30_09_41_05.txt,playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/Xiaomi_23078RKD5C/gnss_log_2025_07_30_09_41_05.txt,playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/Xiaomi_23078RKD5C/gnss_log_2025_07_30_09_41_05.csv,yes,reviewed,scenario_fallback,
playground,st_L5,2025.07.30.09.41_2025.07.30.09.45,Xiaomi_MI_8,,gnss_log_2025_07_30_09_40_59.txt,playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/Xiaomi_MI_8/gnss_log_2025_07_30_09_40_59.txt,playground/st_L5/2025.07.30.09.41_2025.07.30.09.45/Xiaomi_MI_8/gnss_log_2025_07_30_09_40_59.csv,yes,reviewed,scenario_fallback,
playground,st_L5,2025.07.30.09.48_2025.07.30.10.14,Google_pix6,,gnss_log_2025_07_30_09_48_29.txt,playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/Google_pix6/gnss_log_2025_07_30_09_48_29.txt,playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/Google_pix6/gnss_log_2025_07_30_09_48_29.csv,yes,reviewed,scenario_fallback,
playground,st_L5,2025.07.30.09.48_2025.07.30.10.14,HUAWEI,,gnss_log_2025_07_30_09_48_22.txt,playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/HUAWEI/gnss_log_2025_07_30_09_48_22.txt,playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/HUAWEI/gnss_log_2025_07_30_09_48_22.csv,yes,reviewed,scenario_fallback,
playground,st_L5,2025.07.30.09.48_2025.07.30.10.14,watch1,,log_mimir_20250730094843.txt,playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/watch1/log_mimir_20250730094843.txt,playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/watch1/log_mimir_20250730094843.csv,yes,reviewed,scenario_fallback,
playground,st_L5,2025.07.30.09.48_2025.07.30.10.14,watch2,,log_mimir_20250730094847.txt,playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/watch2/log_mimir_20250730094847.txt,playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/watch2/log_mimir_20250730094847.csv,yes,reviewed,scenario_fallback,
playground,st_L5,2025.07.30.09.48_2025.07.30.10.14,Xiaomi_23078RKD5C,,gnss_log_2025_07_30_09_48_26.txt,playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/Xiaomi_23078RKD5C/gnss_log_2025_07_30_09_48_26.txt,playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/Xiaomi_23078RKD5C/gnss_log_2025_07_30_09_48_26.csv,yes,reviewed,scenario_fallback,
playground,st_L5,2025.07.30.09.48_2025.07.30.10.14,Xiaomi_MI_8,,gnss_log_2025_07_30_09_48_22.txt,playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/Xiaomi_MI_8/gnss_log_2025_07_30_09_48_22.txt,playground/st_L5/2025.07.30.09.48_2025.07.30.10.14/Xiaomi_MI_8/gnss_log_2025_07_30_09_48_22.csv,yes,reviewed,scenario_fallback,
playground,st_L_15,2025.07.30.07.30_2025.07.30.08.01,Google_pix6,,gnss_log_2025_07_30_07_43_43.txt,playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/Google_pix6/gnss_log_2025_07_30_07_43_43.txt,playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/Google_pix6/gnss_log_2025_07_30_07_43_43.csv,yes,reviewed,scenario_fallback,
playground,st_L_15,2025.07.30.07.30_2025.07.30.08.01,HUAWEI,,gnss_log_2025_07_30_07_29_58.txt,playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/HUAWEI/gnss_log_2025_07_30_07_29_58.txt,playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/HUAWEI/gnss_log_2025_07_30_07_29_58.csv,yes,reviewed,scenario_fallback,
playground,st_L_15,2025.07.30.07.30_2025.07.30.08.01,watch1,,log_mimir_20250730073009.txt,playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/watch1/log_mimir_20250730073009.txt,playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/watch1/log_mimir_20250730073009.csv,yes,reviewed,scenario_fallback,
playground,st_L_15,2025.07.30.07.30_2025.07.30.08.01,watch2,,log_mimir_20250730073010.txt,playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/watch2/log_mimir_20250730073010.txt,playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/watch2/log_mimir_20250730073010.csv,yes,reviewed,scenario_fallback,
playground,st_L_15,2025.07.30.07.30_2025.07.30.08.01,Xiaomi_23078RKD5C,,gnss_log_2025_07_30_07_29_59.txt,playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/Xiaomi_23078RKD5C/gnss_log_2025_07_30_07_29_59.txt,playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/Xiaomi_23078RKD5C/gnss_log_2025_07_30_07_29_59.csv,yes,reviewed,scenario_fallback,
playground,st_L_15,2025.07.30.07.30_2025.07.30.08.01,Xiaomi_MI_8,,gnss_log_2025_07_30_07_29_56.txt,playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/Xiaomi_MI_8/gnss_log_2025_07_30_07_29_56.txt,playground/st_L_15/2025.07.30.07.30_2025.07.30.08.01/Xiaomi_MI_8/gnss_log_2025_07_30_07_29_56.csv,yes,reviewed,scenario_fallback,
